"author/canDm","author/canMediaTag","author/coverPicture","author/createdAt","author/description","author/entities/description/urls/0/display_url","author/entities/description/urls/0/expanded_url","author/entities/description/urls/0/indices/0","author/entities/description/urls/0/indices/1","author/entities/description/urls/0/url","author/entities/url/urls/0/display_url","author/entities/url/urls/0/expanded_url","author/entities/url/urls/0/indices/0","author/entities/url/urls/0/indices/1","author/entities/url/urls/0/url","author/fastFollowersCount","author/favouritesCount","author/followers","author/following","author/hasCustomTimelines","author/id","author/isTranslator","author/isVerified","author/location","author/mediaCount","author/name","author/profilePicture","author/status","author/statusesCount","author/twitterUrl","author/type","author/url","author/userName","bookmarkCount","createdAt","entities/hashtags/0/indices/0","entities/hashtags/0/indices/1","entities/hashtags/0/text","entities/media/0/allow_download_status/allow_download","entities/media/0/display_url","entities/media/0/expanded_url","entities/media/0/ext_media_availability/status","entities/media/0/features/all/tags/0/name","entities/media/0/features/all/tags/0/screen_name","entities/media/0/features/all/tags/0/type","entities/media/0/features/all/tags/0/user_id","entities/media/0/id_str","entities/media/0/indices/0","entities/media/0/indices/1","entities/media/0/media_key","entities/media/0/media_results/result/media_key","entities/media/0/media_url_https","entities/media/0/original_info/focus_rects/0/h","entities/media/0/original_info/focus_rects/0/w","entities/media/0/original_info/focus_rects/0/x","entities/media/0/original_info/focus_rects/0/y","entities/media/0/original_info/focus_rects/1/h","entities/media/0/original_info/focus_rects/1/w","entities/media/0/original_info/focus_rects/1/x","entities/media/0/original_info/focus_rects/1/y","entities/media/0/original_info/focus_rects/2/h","entities/media/0/original_info/focus_rects/2/w","entities/media/0/original_info/focus_rects/2/x","entities/media/0/original_info/focus_rects/2/y","entities/media/0/original_info/focus_rects/3/h","entities/media/0/original_info/focus_rects/3/w","entities/media/0/original_info/focus_rects/3/x","entities/media/0/original_info/focus_rects/3/y","entities/media/0/original_info/focus_rects/4/h","entities/media/0/original_info/focus_rects/4/w","entities/media/0/original_info/focus_rects/4/x","entities/media/0/original_info/focus_rects/4/y","entities/media/0/original_info/height","entities/media/0/original_info/width","entities/media/0/sizes/large/h","entities/media/0/sizes/large/resize","entities/media/0/sizes/large/w","entities/media/0/sizes/medium/h","entities/media/0/sizes/medium/resize","entities/media/0/sizes/medium/w","entities/media/0/sizes/small/h","entities/media/0/sizes/small/resize","entities/media/0/sizes/small/w","entities/media/0/sizes/thumb/h","entities/media/0/sizes/thumb/resize","entities/media/0/sizes/thumb/w","entities/media/0/type","entities/media/0/url","entities/urls/0/display_url","entities/urls/0/expanded_url","entities/urls/0/indices/0","entities/urls/0/indices/1","entities/urls/0/url","entities/user_mentions/0/id_str","entities/user_mentions/0/indices/0","entities/user_mentions/0/indices/1","entities/user_mentions/0/name","entities/user_mentions/0/screen_name","entities/user_mentions/1/id_str","entities/user_mentions/1/indices/0","entities/user_mentions/1/indices/1","entities/user_mentions/1/name","entities/user_mentions/1/screen_name","entities/user_mentions/2/id_str","entities/user_mentions/2/indices/0","entities/user_mentions/2/indices/1","entities/user_mentions/2/name","entities/user_mentions/2/screen_name","entities/user_mentions/3/id_str","entities/user_mentions/3/indices/0","entities/user_mentions/3/indices/1","entities/user_mentions/3/name","entities/user_mentions/3/screen_name","entities/user_mentions/4/id_str","entities/user_mentions/4/indices/0","entities/user_mentions/4/indices/1","entities/user_mentions/4/name","entities/user_mentions/4/screen_name","extendedEntities/media/0/allow_download_status/allow_download","extendedEntities/media/0/display_url","extendedEntities/media/0/expanded_url","extendedEntities/media/0/ext_media_availability/status","extendedEntities/media/0/features/all/tags/0/name","extendedEntities/media/0/features/all/tags/0/screen_name","extendedEntities/media/0/features/all/tags/0/type","extendedEntities/media/0/features/all/tags/0/user_id","extendedEntities/media/0/id_str","extendedEntities/media/0/indices/0","extendedEntities/media/0/indices/1","extendedEntities/media/0/media_key","extendedEntities/media/0/media_results/result/media_key","extendedEntities/media/0/media_url_https","extendedEntities/media/0/original_info/focus_rects/0/h","extendedEntities/media/0/original_info/focus_rects/0/w","extendedEntities/media/0/original_info/focus_rects/0/x","extendedEntities/media/0/original_info/focus_rects/0/y","extendedEntities/media/0/original_info/focus_rects/1/h","extendedEntities/media/0/original_info/focus_rects/1/w","extendedEntities/media/0/original_info/focus_rects/1/x","extendedEntities/media/0/original_info/focus_rects/1/y","extendedEntities/media/0/original_info/focus_rects/2/h","extendedEntities/media/0/original_info/focus_rects/2/w","extendedEntities/media/0/original_info/focus_rects/2/x","extendedEntities/media/0/original_info/focus_rects/2/y","extendedEntities/media/0/original_info/focus_rects/3/h","extendedEntities/media/0/original_info/focus_rects/3/w","extendedEntities/media/0/original_info/focus_rects/3/x","extendedEntities/media/0/original_info/focus_rects/3/y","extendedEntities/media/0/original_info/focus_rects/4/h","extendedEntities/media/0/original_info/focus_rects/4/w","extendedEntities/media/0/original_info/focus_rects/4/x","extendedEntities/media/0/original_info/focus_rects/4/y","extendedEntities/media/0/original_info/height","extendedEntities/media/0/original_info/width","extendedEntities/media/0/sizes/large/h","extendedEntities/media/0/sizes/large/resize","extendedEntities/media/0/sizes/large/w","extendedEntities/media/0/sizes/medium/h","extendedEntities/media/0/sizes/medium/resize","extendedEntities/media/0/sizes/medium/w","extendedEntities/media/0/sizes/small/h","extendedEntities/media/0/sizes/small/resize","extendedEntities/media/0/sizes/small/w","extendedEntities/media/0/sizes/thumb/h","extendedEntities/media/0/sizes/thumb/resize","extendedEntities/media/0/sizes/thumb/w","extendedEntities/media/0/type","extendedEntities/media/0/url","id","inReplyToId","inReplyToUserId","inReplyToUsername","isConversationControlled","isQuote","isReply","isRetweet","lang","likeCount","media/0","place/bounding_box/coordinates/0/0/0","place/bounding_box/coordinates/0/0/1","place/bounding_box/coordinates/0/1/0","place/bounding_box/coordinates/0/1/1","place/bounding_box/coordinates/0/2/0","place/bounding_box/coordinates/0/2/1","place/bounding_box/coordinates/0/3/0","place/bounding_box/coordinates/0/3/1","place/bounding_box/coordinates/0/4/0","place/bounding_box/coordinates/0/4/1","place/bounding_box/type","place/country","place/country_code","place/full_name","place/id","place/name","place/place_type","place/url","quote/author/canDm","quote/author/canMediaTag","quote/author/coverPicture","quote/author/createdAt","quote/author/description","quote/author/entities/url/urls/0/display_url","quote/author/entities/url/urls/0/expanded_url","quote/author/entities/url/urls/0/indices/0","quote/author/entities/url/urls/0/indices/1","quote/author/entities/url/urls/0/url","quote/author/fastFollowersCount","quote/author/favouritesCount","quote/author/followers","quote/author/following","quote/author/hasCustomTimelines","quote/author/id","quote/author/isTranslator","quote/author/isVerified","quote/author/location","quote/author/mediaCount","quote/author/name","quote/author/profilePicture","quote/author/status","quote/author/statusesCount","quote/author/twitterUrl","quote/author/type","quote/author/url","quote/author/userName","quote/bookmarkCount","quote/createdAt","quote/entities/media/0/allow_download_status/allow_download","quote/entities/media/0/display_url","quote/entities/media/0/expanded_url","quote/entities/media/0/ext_media_availability/status","quote/entities/media/0/id_str","quote/entities/media/0/indices/0","quote/entities/media/0/indices/1","quote/entities/media/0/media_key","quote/entities/media/0/media_results/result/media_key","quote/entities/media/0/media_url_https","quote/entities/media/0/original_info/focus_rects/0/h","quote/entities/media/0/original_info/focus_rects/0/w","quote/entities/media/0/original_info/focus_rects/0/x","quote/entities/media/0/original_info/focus_rects/0/y","quote/entities/media/0/original_info/focus_rects/1/h","quote/entities/media/0/original_info/focus_rects/1/w","quote/entities/media/0/original_info/focus_rects/1/x","quote/entities/media/0/original_info/focus_rects/1/y","quote/entities/media/0/original_info/focus_rects/2/h","quote/entities/media/0/original_info/focus_rects/2/w","quote/entities/media/0/original_info/focus_rects/2/x","quote/entities/media/0/original_info/focus_rects/2/y","quote/entities/media/0/original_info/focus_rects/3/h","quote/entities/media/0/original_info/focus_rects/3/w","quote/entities/media/0/original_info/focus_rects/3/x","quote/entities/media/0/original_info/focus_rects/3/y","quote/entities/media/0/original_info/focus_rects/4/h","quote/entities/media/0/original_info/focus_rects/4/w","quote/entities/media/0/original_info/focus_rects/4/x","quote/entities/media/0/original_info/focus_rects/4/y","quote/entities/media/0/original_info/height","quote/entities/media/0/original_info/width","quote/entities/media/0/sizes/large/h","quote/entities/media/0/sizes/large/resize","quote/entities/media/0/sizes/large/w","quote/entities/media/0/sizes/medium/h","quote/entities/media/0/sizes/medium/resize","quote/entities/media/0/sizes/medium/w","quote/entities/media/0/sizes/small/h","quote/entities/media/0/sizes/small/resize","quote/entities/media/0/sizes/small/w","quote/entities/media/0/sizes/thumb/h","quote/entities/media/0/sizes/thumb/resize","quote/entities/media/0/sizes/thumb/w","quote/entities/media/0/type","quote/entities/media/0/url","quote/extendedEntities/media/0/allow_download_status/allow_download","quote/extendedEntities/media/0/display_url","quote/extendedEntities/media/0/expanded_url","quote/extendedEntities/media/0/ext_media_availability/status","quote/extendedEntities/media/0/id_str","quote/extendedEntities/media/0/indices/0","quote/extendedEntities/media/0/indices/1","quote/extendedEntities/media/0/media_key","quote/extendedEntities/media/0/media_results/result/media_key","quote/extendedEntities/media/0/media_url_https","quote/extendedEntities/media/0/original_info/focus_rects/0/h","quote/extendedEntities/media/0/original_info/focus_rects/0/w","quote/extendedEntities/media/0/original_info/focus_rects/0/x","quote/extendedEntities/media/0/original_info/focus_rects/0/y","quote/extendedEntities/media/0/original_info/focus_rects/1/h","quote/extendedEntities/media/0/original_info/focus_rects/1/w","quote/extendedEntities/media/0/original_info/focus_rects/1/x","quote/extendedEntities/media/0/original_info/focus_rects/1/y","quote/extendedEntities/media/0/original_info/focus_rects/2/h","quote/extendedEntities/media/0/original_info/focus_rects/2/w","quote/extendedEntities/media/0/original_info/focus_rects/2/x","quote/extendedEntities/media/0/original_info/focus_rects/2/y","quote/extendedEntities/media/0/original_info/focus_rects/3/h","quote/extendedEntities/media/0/original_info/focus_rects/3/w","quote/extendedEntities/media/0/original_info/focus_rects/3/x","quote/extendedEntities/media/0/original_info/focus_rects/3/y","quote/extendedEntities/media/0/original_info/focus_rects/4/h","quote/extendedEntities/media/0/original_info/focus_rects/4/w","quote/extendedEntities/media/0/original_info/focus_rects/4/x","quote/extendedEntities/media/0/original_info/focus_rects/4/y","quote/extendedEntities/media/0/original_info/height","quote/extendedEntities/media/0/original_info/width","quote/extendedEntities/media/0/sizes/large/h","quote/extendedEntities/media/0/sizes/large/resize","quote/extendedEntities/media/0/sizes/large/w","quote/extendedEntities/media/0/sizes/medium/h","quote/extendedEntities/media/0/sizes/medium/resize","quote/extendedEntities/media/0/sizes/medium/w","quote/extendedEntities/media/0/sizes/small/h","quote/extendedEntities/media/0/sizes/small/resize","quote/extendedEntities/media/0/sizes/small/w","quote/extendedEntities/media/0/sizes/thumb/h","quote/extendedEntities/media/0/sizes/thumb/resize","quote/extendedEntities/media/0/sizes/thumb/w","quote/extendedEntities/media/0/type","quote/extendedEntities/media/0/url","quote/id","quote/lang","quote/likeCount","quote/quoteCount","quote/replyCount","quote/retweetCount","quote/source","quote/text","quote/type","quote/viewCount","quoteCount","quoteId","replyCount","retweetCount","source","text","twitterUrl","type","url","viewCount"
"false","false","https://pbs.twimg.com/profile_banners/2868270937/1682371145","Mon Oct 20 22:16:14 +0000 2014","Content creator and an artist. Get unreal or swerve.",,,,,,"youtube.com/channel/UCj6wt…","https://www.youtube.com/channel/UCj6wtEpmSldZ-4nn6eiclCg","0","23","https://t.co/7ehS1eWfLH","0","224","231","1275","true","2868270937","false","false","Edmonton, Alberta","2998","Nest Studios w/ Birdtendo","https://pbs.twimg.com/profile_images/1648934227097030656/2ZjR8NQu_normal.jpg","","19961","https://twitter.com/birdtendo","user","https://x.com/birdtendo","birdtendo","0","Tue Jun 25 05:25:32 +0000 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1651346833","0","14","mathias","MathiasMejia_",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1805472373761626473","1805455181468909801","1651346833","MathiasMejia_","false","false","true","false","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","Twitter for Android","@MathiasMejia_ That picture makes him look like a curry muncher","https://twitter.com/birdtendo/status/1805472373761626473","tweet","https://x.com/birdtendo/status/1805472373761626473","66"
"true","false","https://pbs.twimg.com/profile_banners/3756000016/1613723282","Thu Sep 24 03:19:51 +0000 2015","bite me",,,,,,,,,,,"0","126634","842","472","true","3756000016","false","false","nyc ","10008","nai⁷","https://pbs.twimg.com/profile_images/1410129306299338760/nlcWwm4U_normal.jpg","","76102","https://twitter.com/joonteez","user","https://x.com/joonteez","joonteez","0","Tue Jun 25 03:23:20 +0000 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1805441622345232386","1805441495664620006","3756000016","joonteez","false","false","true","false","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","Twitter for iPhone","i’m a fake ass curry muncher for not just eating that damn curry with my hands","https://twitter.com/joonteez/status/1805441622345232386","tweet","https://x.com/joonteez/status/1805441622345232386","22"
"false","true",,"Sun May 19 16:12:46 +0000 2024","Wagmi",,,,,,,,,,,"0","0","0","0","false","1792226900196159489","false","false","Switzerland","0","daltontaylor","https://pbs.twimg.com/profile_images/1792227035458187281/V2Yywm3R_normal.png","","76","https://twitter.com/daltontayl93886","user","https://x.com/daltontayl93886","daltontayl93886","0","Mon Jun 24 15:12:23 +0000 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"x.com/crypto/article…","https://x.com/crypto/article/1785002127309316341","36","59","https://t.co/ltg1kN1rVb","1627252926363361281","95","105","Yuina_nfts","yuina_nft","1102240941983891456","106","122","Darshan","Currymuncher_17","1532929703811620864","123","136","Fitness King","_FitnessKing","1332712521095065601","137","148","WP Explaind","WpExplaind",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1805257669768597847",,,,"false","false","false","false","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","TweetDeck Web App","🔔 Visit our group, pump every day!➡️https://t.co/ltg1kN1rVb⬅️🟢For more info follow the link❗️

@yuina_nft @Currymuncher_17 @_FitnessKing @WpExplaind","https://twitter.com/daltontayl93886/status/1805257669768597847","tweet","https://x.com/daltontayl93886/status/1805257669768597847",
"false","false","https://pbs.twimg.com/profile_banners/1443313048123547657/1716948257","Wed Sep 29 20:33:48 +0000 2021","your only as good as your 5th starter",,,,,,,,,,,"0","4509","1171","749","true","1443313048123547657","false","false","seattle","324","amar","https://pbs.twimg.com/profile_images/1795634961133043712/kP4QUfxa_normal.jpg","","5293","https://twitter.com/okcamars","user","https://x.com/okcamars","okcamars","0","Mon Jun 24 07:48:43 +0000 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1516195838665633794","0","10","🍊","redfIxvor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1805146020655071473","1805145776697328072","1516195838665633794","redfIxvor","false","false","true","false","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"2","0","Twitter Web App","@redfIxvor Curry muncher got u not shocked","https://twitter.com/okcamars/status/1805146020655071473","tweet","https://x.com/okcamars/status/1805146020655071473","83"
"false","true","https://pbs.twimg.com/profile_banners/1794474280354205697/1718632648","Sat May 25 21:03:16 +0000 2024","Far-right extremist experienced in brouhahas, gerrymandering and general chaos.",,,,,,,,,,,"0","4196","169","526","false","1794474280354205697","false","false","Chicago, IL","41","Jesse Pinkhand","https://pbs.twimg.com/profile_images/1802633226059468800/TZcZTmYY_normal.jpg","","1486","https://twitter.com/Noot_Shiggers","user","https://x.com/Noot_Shiggers","Noot_Shiggers","0","Sun Jun 23 12:40:52 +0000 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1498753412896337930","0","16","KryptoFuturism","KryptoFuturismo","1676946021845471232","17","32","☀️AliquisNovus☀️","AliquisNovus05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1804857150839087232","1804856893149495336","1794474280354205697","Noot_Shiggers","false","false","true","false","en","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","Twitter for iPhone","@KryptoFuturismo @AliquisNovus05 If you can’t tell the man on the left is not white then just say you’re a. Currymuncher and just keep it pushing.","https://twitter.com/Noot_Shiggers/status/1804857150839087232","tweet","https://x.com/Noot_Shiggers/status/1804857150839087232","68"
"true","false","https://pbs.twimg.com/profile_banners/1691510671559544833/1717948804","Tue Aug 15 18:02:37 +0000 2023","",,,,,,,,,,,"0","237","1","12","false","1691510671559544833","false","false","Europa","0","Fusin","https://pbs.twimg.com/profile_images/1799833791105548288/VtZhJeFz_normal.jpg","","14","https://twitter.com/Fusin4450","user","https://x.com/Fusin4450","Fusin4450","0","Fri Jun 21 17:48:26 +0000 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1782111646766297088","0","9","सनातनी लड़का 🚩","sanatxni",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1804209779902238874","1804159169869812118","1782111646766297088","sanatxni","false","false","true","false","en","2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","Twitter Web App","@sanatxni those hindu cowpiss niggas be worsping anything... get a job, curry muncher!","https://twitter.com/Fusin4450/status/1804209779902238874","tweet","https://x.com/Fusin4450/status/1804209779902238874","11"
"false","true","https://pbs.twimg.com/profile_banners/1572081012506767360/1715637669","Tue Sep 20 04:31:45 +0000 2022","14 // 🇩🇰🇩🇪// Psalm 23:4 // @killerfnt // @rhyzii_ // @VortexM_",,,,,,,,,,,"0","2232","1027","347","false","1572081012506767360","false","false","Australia","273","koby","https://pbs.twimg.com/profile_images/1802293547871412224/6t15RCsx_normal.jpg","","9172","https://twitter.com/kobygs","user","https://x.com/kobygs","kobygs","0","Thu Jun 20 05:39:29 +0000 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1259320363478966273","0","8","REMO","remo_au",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1803663946014150990","1803661736438013961","1259320363478966273","remo_au","false","false","true","false","en","1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","Twitter for iPhone","@remo_au “do Bronx” Aha you wouldn’t last a hour there  you freak. Like seriously ur 18 and calling someone sai a curry muncher thinking it is funny. Mature up even Ik that really isn’t funny at all","https://twitter.com/kobygs/status/1803663946014150990","tweet","https://x.com/kobygs/status/1803663946014150990","63"
"false","true","https://pbs.twimg.com/profile_banners/1539086621676560385/1716842087","Tue Jun 21 03:24:06 +0000 2022","type shii",,,,,,,,,,,"0","1008","181","509","false","1539086621676560385","false","false","Florida, USA","21","that nigga💯","https://pbs.twimg.com/profile_images/1796254749315956736/X6_miAtu_normal.jpg","","64","https://twitter.com/its_me2132","user","https://x.com/its_me2132","its_me2132","0","Thu Jun 20 02:15:15 +0000 2024",,,,"true","pic.x.com/eoky4zfjd7","https://twitter.com/its_me2132/status/1803612545971863805/photo/1","Available",,,,,"1803612543321001984","59","82","3_1803612543321001984","3_1803612543321001984","https://pbs.twimg.com/media/GQe4DV0WUAAzYB5.jpg","618","1104","0","237","1104","1104","0","0","1151","1010","0","0","1151","576","0","0","1151","1104","0","0","1151","1104","1151","fit","1104","1151","fit","1104","680","fit","652","150","crop","150","photo","https://t.co/EOKY4ZFjD7",,,,,,"745708855481425920","0","7","yoxic","yoxics",,,,,,,,,,,,,,,,,,,,,"true","pic.twitter.com/EOKY4ZFjD7","https://twitter.com/its_me2132/status/1803612545971863805/photo/1","Available",,,,,"1803612543321001984","59","82","3_1803612543321001984","3_1803612543321001984","https://pbs.twimg.com/media/GQe4DV0WUAAzYB5.jpg","618","1104","0","237","1104","1104","0","0","1151","1010","0","0","1151","576","0","0","1151","1104","0","0","1151","1104","1151","fit","1104","1151","fit","1104","680","fit","652","150","crop","150","photo","https://t.co/EOKY4ZFjD7","1803612545971863805","1803194387415072836","745708855481425920","yoxics","false","false","true","false","en","0","https://pbs.twimg.com/media/GQe4DV0WUAAzYB5.jpg",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","Twitter for iPhone","@yoxics Yk what? Fuck that curry muncher, we up a million💯 https://t.co/EOKY4ZFjD7","https://twitter.com/its_me2132/status/1803612545971863805","tweet","https://x.com/its_me2132/status/1803612545971863805","12"
"true","false","https://pbs.twimg.com/profile_banners/3304254748/1713447222","Sun May 31 00:03:50 +0000 2015","God is Good | 25 Ohio | @williamj_irl | 2023 Rebel 500 & 2024 Suzuki GSX-8R",,,,,,"twitch.tv/william__j__","http://twitch.tv/william__j__","0","23","https://t.co/mr5aOG3XMg","0","155280","622","221","true","3304254748","false","false","Ohio, USA","1373","WilliamJ","https://pbs.twimg.com/profile_images/1782783980883845121/wW0iqtj2_normal.jpg","","25342","https://twitter.com/William__J__","user","https://x.com/William__J__","William__J__","0","Tue Jun 18 22:50:23 +0000 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1291102266494050304","0","8","L21saac","L21saac","3605594008","9","24","Leonarda Jonie","Leonarda_Jonie",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1803198602333880607","1803198372012011899","1291102266494050304","L21saac","true","false","true","false","en","0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"0","0","Twitter for iPhone","@L21saac @Leonarda_Jonie Honestly fair, you can only be called “curry muncher” so many times in your ranked games until it’s just not funny (quoting one of your recent tweets not making a joke)","https://twitter.com/William__J__/status/1803198602333880607","tweet","https://x.com/William__J__/status/1803198602333880607","68"
"false","false","https://pbs.twimg.com/profile_banners/1285444761546088448/1707828901","Tue Jul 21 05:21:38 +0000 2020","",,,,,,,,,,,"0","57968","171","191","true","1285444761546088448","false","false","Kagoshima-shi, Kagoshima","84","tia.","https://pbs.twimg.com/profile_images/1760769560708268032/nWSXh_bZ_normal.jpg","","16541","https://twitter.com/h00esmadd","user","https://x.com/h00esmadd","h00esmadd","0","Wed Apr 24 01:51:23 +0000 2024",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1738358767752749056","0","11","Shaomerta","shaomerta_",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1782950433763258439","1782949464577077509","1738358767752749056","shaomerta_","false","false","true","false","en","0",,"-75.606348","39.652483","-75.606348","39.6907086","-75.532735","39.6907086","-75.532735","39.652483","-75.606348","39.652483","Polygon","United States","US","New Castle, DE","adef4672a9f24d0e","New Castle","city","https://api.twitter.com/1.1/geo/id/adef4672a9f24d0e.json",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0",,"1","0","Twitter for iPhone","@shaomerta_ I’m not african,,,, how many times I gotta say it? dumb curry muncher","https://twitter.com/h00esmadd/status/1782950433763258439","tweet","https://x.com/h00esmadd/status/1782950433763258439","37"
